date,time,temperature_C,pressure_mb,humidity,wind_kph,description
2009-11-22,24,28,1012,74,11,Cloudy
2009-11-23,24,29,1012,77,9,Overcast
2009-11-24,24,28,1011,80,6,Patchy rain possible
2009-11-25,24,30,1010,82,5,Partly cloudy
2009-11-26,24,29,1010,94,4,Moderate or heavy rain shower
2009-11-27,24,30,1011,89,3,Moderate or heavy rain shower
2009-11-28,24,33,1012,83,4,Patchy rain possible
2009-11-29,24,30,1012,82,6,Patchy rain possible
2009-11-30,24,29,1013,86,5,Patchy rain possible
2009-12-01,24,31,1013,79,5,Partly cloudy
2009-12-02,24,32,1012,79,5,Partly cloudy
2009-12-03,24,31,1013,77,6,Patchy rain possible
2009-12-04,24,32,1012,76,4,Sunny
2009-12-05,24,32,1012,75,3,Sunny
2009-12-06,24,32,1012,77,5,Sunny
2009-12-07,24,33,1012,75,6,Sunny
2009-12-08,24,33,1012,72,7,Sunny
2009-12-09,24,33,1012,71,6,Sunny
2009-12-10,24,33,1011,70,6,Sunny
2009-12-11,24,32,1011,71,5,Partly cloudy
2009-12-12,24,32,1011,71,5,Cloudy
2009-12-13,24,33,1011,70,6,Partly cloudy
2009-12-14,24,33,1012,67,6,Partly cloudy
2009-12-15,24,30,1012,82,6,Moderate or heavy rain shower
2009-12-16,24,30,1013,82,7,Moderate or heavy rain shower
2009-12-17,24,31,1013,79,7,Patchy rain possible
2009-12-18,24,33,1014,74,6,Patchy rain possible
2009-12-19,24,32,1015,73,6,Cloudy
2009-12-20,24,31,1015,69,6,Partly cloudy
2009-12-21,24,32,1014,66,5,Cloudy
2009-12-22,24,31,1013,67,5,Partly cloudy
2009-12-23,24,33,1012,70,4,Partly cloudy
2009-12-24,24,34,1011,71,5,Partly cloudy
2009-12-25,24,32,1010,73,6,Partly cloudy
2009-12-26,24,33,1010,74,7,Cloudy
2009-12-27,24,33,1010,72,8,Partly cloudy
2009-12-28,24,33,1010,67,7,Patchy rain possible
2009-12-29,24,33,1010,63,7,Sunny
2009-12-30,24,34,1010,64,7,Sunny
2009-12-31,24,34,1010,63,7,Sunny
2010-01-01,24,33,1010,60,6,Partly cloudy
2010-01-02,24,32,1010,62,7,Cloudy
2010-01-03,24,33,1010,66,7,Partly cloudy
2010-01-04,24,34,1009,62,10,Partly cloudy
2010-01-05,24,33,1009,58,10,Partly cloudy
2010-01-06,24,33,1011,57,12,Sunny
2010-01-07,24,33,1012,56,10,Sunny
2010-01-08,24,34,1012,59,6,Sunny
2010-01-09,24,32,1012,64,6,Patchy rain possible
2010-01-10,24,32,1011,63,6,Patchy rain possible
2010-01-11,24,33,1012,63,5,Partly cloudy
2010-01-12,24,34,1013,62,7,Sunny
2010-01-13,24,30,1015,63,7,Cloudy
2010-01-14,24,32,1016,59,8,Partly cloudy
2010-01-15,24,32,1015,61,6,Partly cloudy
2010-01-16,24,32,1015,56,7,Cloudy
2010-01-17,24,33,1015,57,7,Cloudy
2010-01-18,24,30,1013,64,8,Partly cloudy
2010-01-19,24,24,1011,85,11,Moderate or heavy rain shower
2010-01-20,24,25,1011,94,12,Moderate rain at times
2010-01-21,24,31,1013,80,11,Partly cloudy
2010-01-22,24,30,1013,77,9,Patchy rain possible
2010-01-23,24,31,1013,72,8,Patchy rain possible
2010-01-24,24,32,1013,64,9,Sunny
2010-01-25,24,31,1013,66,8,Patchy rain possible
2010-01-26,24,31,1013,66,6,Patchy rain possible
2010-01-27,24,32,1013,59,7,Partly cloudy
2010-01-28,24,32,1013,61,8,Patchy rain possible
2010-01-29,24,31,1013,58,9,Patchy rain possible
2010-01-30,24,32,1013,58,9,Partly cloudy
2010-01-31,24,33,1013,59,9,Partly cloudy
2010-02-01,24,33,1012,64,9,Sunny
2010-02-02,24,34,1011,66,12,Partly cloudy
2010-02-03,24,32,1012,62,9,Patchy rain possible
2010-02-04,24,33,1012,58,10,Partly cloudy
2010-02-05,24,35,1012,58,11,Sunny
2010-02-06,24,33,1013,61,12,Partly cloudy
2010-02-07,24,34,1013,61,12,Sunny
2010-02-08,24,34,1012,57,13,Sunny
2010-02-09,24,33,1012,56,13,Sunny
2010-02-10,24,34,1012,60,13,Sunny
2010-02-11,24,35,1013,60,11,Sunny
2010-02-12,24,36,1013,58,10,Sunny
2010-02-13,24,34,1012,55,11,Sunny
2010-02-14,24,36,1011,54,12,Sunny
2010-02-15,24,36,1012,56,11,Sunny
2010-02-16,24,36,1012,53,13,Sunny
2010-02-17,24,36,1012,55,9,Sunny
2010-02-18,24,35,1012,56,9,Sunny
2010-02-19,24,33,1013,59,11,Partly cloudy
2010-02-20,24,34,1013,60,10,Partly cloudy
2010-02-21,24,32,1013,67,9,Cloudy
2010-02-22,24,33,1013,68,7,Patchy rain possible
2010-02-23,24,34,1011,59,11,Partly cloudy
2010-02-24,24,35,1010,62,9,Sunny
2010-02-25,24,35,1011,61,8,Sunny
2010-02-26,24,35,1010,60,9,Sunny
2010-02-27,24,36,1010,62,9,Sunny
2010-02-28,24,36,1011,61,11,Sunny
2010-03-01,24,35,1012,58,10,Sunny
2010-03-02,24,34,1011,59,7,Partly cloudy
2010-03-03,24,34,1010,62,9,Cloudy
2010-03-04,24,33,1011,63,9,Overcast
2010-03-05,24,34,1011,60,9,Cloudy
2010-03-06,24,34,1011,54,8,Sunny
2010-03-07,24,34,1012,60,9,Partly cloudy
2010-03-08,24,34,1012,61,10,Partly cloudy
2010-03-09,24,32,1014,71,8,Heavy rain at times
2010-03-10,24,33,1014,56,9,Partly cloudy
2010-03-11,24,35,1015,49,9,Partly cloudy
2010-03-12,24,37,1014,52,9,Sunny
2010-03-13,24,35,1013,55,10,Partly cloudy
2010-03-14,24,36,1011,54,12,Sunny
2010-03-15,24,36,1011,54,9,Sunny
2010-03-16,24,37,1011,46,15,Sunny
2010-03-17,24,34,1013,52,10,Partly cloudy
2010-03-18,24,35,1013,47,10,Partly cloudy
2010-03-19,24,37,1011,49,10,Sunny
2010-03-20,24,34,1010,57,10,Partly cloudy
2010-03-21,24,34,1010,57,12,Partly cloudy
2010-03-22,24,35,1008,59,11,Partly cloudy
2010-03-23,24,34,1008,63,10,Partly cloudy
2010-03-24,24,35,1008,63,7,Patchy rain possible
2010-03-25,24,36,1009,67,7,Heavy rain at times
2010-03-26,24,33,1011,65,8,Moderate or heavy rain shower
2010-03-27,24,33,1011,63,5,Moderate rain at times
2010-03-28,24,33,1011,65,7,Cloudy
2010-03-29,24,32,1012,62,9,Partly cloudy
2010-03-30,24,34,1011,60,10,Patchy rain possible
2010-03-31,24,34,1012,62,7,Patchy rain possible
2010-04-01,24,34,1011,65,9,Patchy rain possible
2010-04-02,24,34,1011,66,8,Cloudy
2010-04-03,24,36,1011,59,12,Sunny
2010-04-04,24,35,1011,59,10,Patchy rain possible
2010-04-05,24,35,1010,59,10,Partly cloudy
2010-04-06,24,35,1010,60,9,Cloudy
2010-04-07,24,34,1012,58,8,Sunny
2010-04-08,24,35,1012,56,11,Sunny
2010-04-09,24,35,1010,62,8,Cloudy
2010-04-10,24,35,1009,56,9,Partly cloudy
2010-04-11,24,36,1008,56,10,Sunny
2010-04-12,24,33,1009,68,8,Patchy rain possible
2010-04-13,24,37,1009,55,8,Partly cloudy
2010-04-14,24,35,1010,58,12,Patchy rain possible
2010-04-15,24,36,1010,54,11,Partly cloudy
2010-04-16,24,34,1011,70,12,Moderate rain at times
2010-04-17,24,34,1012,67,10,Patchy rain possible
2010-04-18,24,35,1011,67,8,Partly cloudy
2010-04-19,24,34,1010,76,7,Moderate or heavy rain shower
2010-04-20,24,34,1009,83,4,Moderate rain at times
2010-04-21,24,34,1010,77,5,Patchy rain possible
2010-04-22,24,33,1010,79,7,Moderate or heavy rain shower
2010-04-23,24,34,1011,71,8,Heavy rain at times
2010-04-24,24,36,1011,61,10,Sunny
2010-04-25,24,35,1011,58,9,Sunny
2010-04-26,24,37,1012,57,10,Sunny
2010-04-27,24,34,1012,62,8,Cloudy
2010-04-28,24,34,1012,67,6,Moderate rain at times
2010-04-29,24,33,1011,84,6,Heavy rain at times
2010-04-30,24,34,1011,85,6,Moderate or heavy rain shower
2010-05-01,24,33,1011,80,7,Heavy rain at times
2010-05-02,24,32,1009,82,6,Moderate or heavy rain shower
2010-05-03,24,32,1008,84,6,Moderate or heavy rain shower
2010-05-04,24,31,1007,89,4,Heavy rain at times
2010-05-05,24,32,1007,80,6,Patchy rain possible
2010-05-06,24,36,1007,70,5,Moderate rain at times
2010-05-07,24,34,1007,67,6,Patchy rain possible
2010-05-08,24,37,1006,61,6,Partly cloudy
2010-05-09,24,34,1006,73,5,Moderate rain at times
2010-05-10,24,35,1006,74,5,Patchy rain possible
2010-05-11,24,35,1007,72,8,Patchy rain possible
2010-05-12,24,36,1007,67,10,Sunny
2010-05-13,24,35,1007,68,7,Heavy rain at times
2010-05-14,24,34,1007,70,8,Heavy rain at times
2010-05-15,24,34,1007,75,8,Patchy rain possible
2010-05-16,24,35,1008,80,8,Patchy rain possible
2010-05-17,24,37,1008,73,11,Patchy rain possible
2010-05-18,24,35,1009,74,8,Heavy rain at times
2010-05-19,24,33,1009,82,5,Moderate rain at times
2010-05-20,24,35,1009,82,5,Heavy rain at times
2010-05-21,24,33,1009,86,6,Heavy rain at times
2010-05-22,24,33,1009,88,6,Moderate or heavy rain shower
2010-05-23,24,33,1008,86,8,Patchy rain possible
2010-05-24,24,33,1007,86,7,Patchy rain possible
2010-05-25,24,32,1008,89,7,Moderate rain at times
2010-05-26,24,32,1008,89,7,Moderate or heavy rain shower
2010-05-27,24,32,1009,91,4,Moderate or heavy rain shower
2010-05-28,24,30,1010,87,4,Moderate or heavy rain shower
2010-05-29,24,32,1010,84,4,Moderate rain at times
2010-05-30,24,32,1009,82,6,Heavy rain at times
2010-05-31,24,33,1009,83,6,Moderate or heavy rain shower
2010-06-01,24,33,1009,84,7,Moderate or heavy rain shower
2010-06-02,24,32,1009,88,7,Heavy rain at times
2010-06-03,24,32,1010,88,5,Moderate or heavy rain shower
2010-06-04,24,32,1009,87,6,Moderate or heavy rain shower
2010-06-05,24,29,1008,93,5,Moderate or heavy rain shower
2010-06-06,24,31,1008,91,5,Moderate or heavy rain shower
2010-06-07,24,30,1009,92,5,Moderate or heavy rain shower
2010-06-08,24,32,1009,89,4,Moderate or heavy rain shower
2010-06-09,24,32,1009,87,5,Moderate or heavy rain shower
2010-06-10,24,31,1009,87,4,Moderate or heavy rain shower
2010-06-11,24,32,1009,83,5,Moderate or heavy rain shower
2010-06-12,24,32,1009,81,5,Moderate rain at times
2010-06-13,24,33,1009,83,5,Moderate rain at times
2010-06-14,24,32,1010,88,4,Heavy rain at times
2010-06-15,24,30,1010,90,5,Moderate or heavy rain shower
2010-06-16,24,31,1009,86,6,Moderate or heavy rain shower
2010-06-17,24,31,1009,89,6,Moderate or heavy rain shower
2010-06-18,24,30,1010,90,8,Moderate or heavy rain shower
2010-06-19,24,31,1009,87,7,Moderate or heavy rain shower
2010-06-20,24,30,1008,91,6,Heavy rain at times
2010-06-21,24,29,1007,92,7,Moderate or heavy rain shower
2010-06-22,24,29,1008,93,8,Moderate or heavy rain shower
2010-06-23,24,29,1010,92,6,Moderate or heavy rain shower
2010-06-24,24,31,1008,87,5,Moderate or heavy rain shower
2010-06-25,24,31,1007,87,6,Moderate or heavy rain shower
2010-06-26,24,30,1008,91,7,Moderate or heavy rain shower
2010-06-27,24,31,1008,91,6,Moderate or heavy rain shower
2010-06-28,24,29,1007,91,6,Moderate or heavy rain shower
2010-06-29,24,30,1008,89,7,Moderate or heavy rain shower
2010-06-30,24,32,1008,84,6,Heavy rain at times
2010-07-01,24,29,1008,92,4,Moderate or heavy rain shower
2010-07-02,24,29,1009,91,5,Moderate or heavy rain shower
2010-07-03,24,31,1010,88,5,Heavy rain at times
2010-07-04,24,29,1011,90,6,Moderate or heavy rain shower
2010-07-05,24,31,1010,84,3,Moderate or heavy rain shower
2010-07-06,24,31,1010,86,4,Moderate rain at times
2010-07-07,24,33,1010,83,3,Patchy rain possible
2010-07-08,24,33,1010,83,5,Moderate or heavy rain shower
2010-07-09,24,31,1009,88,6,Moderate or heavy rain shower
2010-07-10,24,31,1009,87,6,Heavy rain at times
2010-07-11,24,30,1010,89,5,Moderate or heavy rain shower
2010-07-12,24,31,1009,88,4,Moderate or heavy rain shower
2010-07-13,24,30,1008,91,5,Moderate or heavy rain shower
2010-07-14,24,31,1007,89,4,Moderate or heavy rain shower
2010-07-15,24,28,1007,95,4,Moderate or heavy rain shower
2010-07-16,24,30,1007,93,5,Moderate or heavy rain shower
2010-07-17,24,29,1009,93,4,Moderate or heavy rain shower
2010-07-18,24,31,1010,89,4,Moderate or heavy rain shower
2010-07-19,24,32,1009,85,6,Patchy rain possible
2010-07-20,24,32,1009,87,5,Heavy rain at times
2010-07-21,24,30,1008,92,5,Moderate or heavy rain shower
2010-07-22,24,31,1008,91,7,Moderate or heavy rain shower
2010-07-23,24,30,1007,91,9,Moderate or heavy rain shower
2010-07-24,24,29,1006,89,8,Moderate or heavy rain shower
2010-07-25,24,26,1006,94,8,Moderate rain at times
2010-07-26,24,28,1005,92,8,Moderate or heavy rain shower
2010-07-27,24,29,1007,92,7,Moderate or heavy rain shower
2010-07-28,24,29,1009,92,7,Moderate or heavy rain shower
2010-07-29,24,31,1009,82,6,Moderate or heavy rain shower
2010-07-30,24,31,1009,84,6,Patchy rain possible
2010-07-31,24,30,1008,91,7,Moderate or heavy rain shower
2010-08-01,24,28,1009,95,6,Moderate or heavy rain shower
2010-08-02,24,28,1009,91,7,Moderate or heavy rain shower
2010-08-03,24,31,1008,84,6,Moderate or heavy rain shower
2010-08-04,24,32,1007,81,9,Moderate or heavy rain shower
2010-08-05,24,33,1007,77,8,Moderate rain at times
2010-08-06,24,32,1008,79,9,Patchy rain possible
2010-08-07,24,30,1006,81,10,Moderate or heavy rain shower
2010-08-08,24,30,1005,82,10,Moderate or heavy rain shower
2010-08-09,24,30,1006,81,10,Moderate or heavy rain shower
2010-08-10,24,30,1006,86,10,Heavy rain at times
2010-08-11,24,29,1008,89,7,Moderate or heavy rain shower
2010-08-12,24,32,1009,85,5,Moderate or heavy rain shower
2010-08-13,24,32,1008,84,4,Moderate or heavy rain shower
2010-08-14,24,31,1008,86,5,Moderate or heavy rain shower
2010-08-15,24,32,1009,84,4,Moderate or heavy rain shower
2010-08-16,24,32,1009,84,5,Moderate or heavy rain shower
2010-08-17,24,32,1008,85,5,Heavy rain at times
2010-08-18,24,32,1008,83,6,Moderate or heavy rain shower
2010-08-19,24,31,1009,85,5,Moderate or heavy rain shower
2010-08-20,24,30,1009,87,5,Moderate or heavy rain shower
2010-08-21,24,30,1008,86,6,Moderate or heavy rain shower
2010-08-22,24,30,1007,89,7,Moderate or heavy rain shower
2010-08-23,24,29,1006,90,8,Moderate or heavy rain shower
2010-08-24,24,30,1008,88,9,Moderate or heavy rain shower
2010-08-25,24,31,1010,85,7,Moderate rain at times
2010-08-26,24,32,1010,84,5,Moderate rain at times
2010-08-27,24,31,1008,87,8,Moderate rain at times
2010-08-28,24,30,1008,90,7,Moderate or heavy rain shower
2010-08-29,24,30,1009,91,7,Moderate or heavy rain shower
2010-08-30,24,30,1008,88,8,Moderate or heavy rain shower
2010-08-31,24,31,1007,85,8,Moderate or heavy rain shower
2010-09-01,24,31,1006,87,8,Moderate or heavy rain shower
2010-09-02,24,31,1007,86,9,Moderate or heavy rain shower
2010-09-03,24,30,1007,89,8,Moderate or heavy rain shower
2010-09-04,24,30,1008,88,7,Moderate or heavy rain shower
2010-09-05,24,31,1008,85,8,Moderate or heavy rain shower
2010-09-06,24,31,1008,86,7,Moderate or heavy rain shower
2010-09-07,24,31,1008,87,6,Moderate or heavy rain shower
2010-09-08,24,31,1009,85,7,Moderate or heavy rain shower
2010-09-09,24,31,1010,84,5,Heavy rain at times
2010-09-10,24,31,1008,85,7,Moderate or heavy rain shower
2010-09-11,24,31,1009,85,5,Heavy rain at times
2010-09-12,24,31,1010,84,3,Moderate or heavy rain shower
2010-09-13,24,32,1009,82,4,Heavy rain at times
2010-09-14,24,32,1009,83,4,Heavy rain at times
2010-09-15,24,32,1009,84,4,Moderate or heavy rain shower
2010-09-16,24,30,1008,88,4,Moderate or heavy rain shower
2010-09-17,24,29,1008,86,5,Moderate or heavy rain shower
2010-09-18,24,31,1008,86,5,Moderate or heavy rain shower
2010-09-19,24,31,1008,86,5,Moderate or heavy rain shower
2010-09-20,24,31,1008,85,6,Moderate or heavy rain shower
2010-09-21,24,32,1008,84,5,Cloudy
2010-09-22,24,32,1009,85,6,Moderate rain at times
2010-09-23,24,33,1009,82,6,Patchy rain possible
2010-09-24,24,32,1009,84,4,Moderate or heavy rain shower
2010-09-25,24,31,1009,84,5,Moderate or heavy rain shower
2010-09-26,24,31,1010,83,7,Moderate or heavy rain shower
2010-09-27,24,31,1010,83,6,Moderate or heavy rain shower
2010-09-28,24,32,1009,85,3,Moderate or heavy rain shower
2010-09-29,24,30,1009,87,5,Moderate or heavy rain shower
2010-09-30,24,30,1007,88,6,Moderate or heavy rain shower
2010-10-01,24,29,1006,86,4,Moderate rain at times
2010-10-02,24,30,1005,89,3,Moderate or heavy rain shower
2010-10-03,24,30,1006,90,6,Moderate or heavy rain shower
2010-10-04,24,29,1007,92,6,Moderate or heavy rain shower
2010-10-05,24,30,1008,89,5,Moderate or heavy rain shower
2010-10-06,24,31,1009,87,4,Moderate or heavy rain shower
2010-10-07,24,31,1009,89,5,Moderate or heavy rain shower
2010-10-08,24,32,1009,86,6,Moderate or heavy rain shower
2010-10-09,24,30,1008,89,5,Moderate or heavy rain shower
2010-10-10,24,29,1007,94,5,Moderate or heavy rain shower
2010-10-11,24,27,1007,96,7,Moderate or heavy rain shower
2010-10-12,24,28,1008,95,7,Moderate or heavy rain shower
2010-10-13,24,29,1008,94,5,Heavy rain at times
2010-10-14,24,27,1006,94,6,Heavy rain at times
2010-10-15,24,28,1006,93,9,Moderate or heavy rain shower
2010-10-16,24,30,1007,87,9,Heavy rain at times
2010-10-17,24,30,1008,89,6,Moderate or heavy rain shower
2010-10-18,24,31,1009,87,6,Moderate or heavy rain shower
2010-10-19,24,30,1009,86,6,Moderate or heavy rain shower
2010-10-20,24,30,1008,90,6,Moderate or heavy rain shower
2010-10-21,24,29,1007,91,6,Moderate or heavy rain shower
2010-10-22,24,29,1007,80,6,Partly cloudy
2010-10-23,24,32,1007,80,4,Heavy rain at times
2010-10-24,24,32,1007,82,4,Moderate or heavy rain shower
2010-10-25,24,31,1008,87,7,Moderate rain at times
2010-10-26,24,31,1009,88,4,Moderate or heavy rain shower
2010-10-27,24,30,1010,87,6,Moderate or heavy rain shower
2010-10-28,24,29,1009,91,5,Moderate or heavy rain shower
2010-10-29,24,30,1010,84,9,Sunny
2010-10-30,24,23,1010,94,14,Moderate or heavy rain shower
2010-10-31,24,26,1009,95,9,Heavy rain at times
2010-11-01,24,29,1007,92,5,Moderate or heavy rain shower
2010-11-02,24,29,1008,89,5,Moderate or heavy rain shower
2010-11-03,24,28,1009,92,7,Patchy rain possible
2010-11-04,24,28,1009,88,10,Cloudy
2010-11-05,24,29,1009,87,5,Moderate or heavy rain shower
2010-11-06,24,30,1009,89,6,Moderate or heavy rain shower
2010-11-07,24,30,1009,90,3,Moderate or heavy rain shower
2010-11-08,24,28,1010,94,6,Moderate or heavy rain shower
2010-11-09,24,29,1011,93,5,Heavy rain at times
2010-11-10,24,30,1011,90,6,Moderate or heavy rain shower
2010-11-11,24,29,1010,89,7,Moderate rain at times
2010-11-12,24,30,1007,86,8,Moderate or heavy rain shower
2010-11-13,24,31,1008,86,6,Moderate or heavy rain shower
2010-11-14,24,30,1011,89,6,Moderate or heavy rain shower
2010-11-15,24,30,1011,87,5,Moderate or heavy rain shower
2010-11-16,24,30,1009,88,3,Moderate or heavy rain shower
2010-11-17,24,30,1010,89,4,Moderate or heavy rain shower
2010-11-18,24,29,1010,89,4,Moderate or heavy rain shower
2010-11-19,24,29,1009,91,5,Moderate or heavy rain shower
2010-11-20,24,29,1008,88,4,Moderate or heavy rain shower
2010-11-21,24,29,1007,89,4,Moderate or heavy rain shower
2010-11-22,24,30,1007,91,3,Moderate or heavy rain shower
2010-11-23,24,29,1008,91,4,Moderate or heavy rain shower
2010-11-24,24,30,1009,89,4,Moderate rain at times
2010-11-25,24,31,1009,87,4,Partly cloudy
2010-11-26,24,28,1009,89,5,Moderate or heavy rain shower
2010-11-27,24,30,1008,89,4,Moderate or heavy rain shower
2010-11-28,24,30,1009,87,4,Moderate or heavy rain shower
2010-11-29,24,30,1008,89,5,Moderate or heavy rain shower
2010-11-30,24,30,1008,85,5,Moderate rain at times
2010-12-01,24,31,1007,84,4,Patchy rain possible
2010-12-02,24,30,1008,84,4,Moderate or heavy rain shower
2010-12-03,24,31,1008,83,6,Patchy rain possible
2010-12-04,24,31,1007,82,6,Moderate rain at times
2010-12-05,24,30,1007,83,8,Moderate rain at times
2010-12-06,24,30,1008,85,5,Moderate or heavy rain shower
2010-12-07,24,31,1009,83,6,Patchy rain possible
2010-12-08,24,31,1009,81,6,Sunny
2010-12-09,24,29,1009,81,5,Cloudy
2010-12-10,24,30,1009,80,4,Partly cloudy
2010-12-11,24,30,1008,82,5,Patchy rain possible
2010-12-12,24,31,1006,82,4,Patchy rain possible
2010-12-13,24,31,1007,83,4,Heavy rain at times
2010-12-14,24,29,1008,89,7,Moderate or heavy rain shower
2010-12-15,24,30,1008,86,9,Patchy rain possible
2010-12-16,24,31,1008,84,5,Patchy rain possible
2010-12-17,24,29,1009,82,6,Partly cloudy
2010-12-18,24,28,1010,79,5,Cloudy
2010-12-19,24,29,1011,78,4,Partly cloudy
2010-12-20,24,31,1010,77,3,Moderate or heavy rain shower
2010-12-21,24,31,1008,80,4,Moderate or heavy rain shower
2010-12-22,24,30,1007,82,4,Patchy rain possible
2010-12-23,24,30,1009,81,5,Heavy rain at times
2010-12-24,24,32,1008,81,5,Cloudy
2010-12-25,24,32,1008,80,4,Partly cloudy
2010-12-26,24,30,1009,78,5,Sunny
2010-12-27,24,30,1009,75,5,Partly cloudy
2010-12-28,24,29,1009,74,5,Moderate or heavy rain shower
2010-12-29,24,30,1009,74,3,Partly cloudy
2010-12-30,24,31,1009,76,3,Moderate or heavy rain shower
2010-12-31,24,30,1009,81,5,Patchy rain possible
2011-01-01,24,29,1008,81,4,Overcast
2011-01-02,24,31,1009,74,3,Sunny
2011-01-03,24,32,1009,73,4,Overcast
2011-01-04,24,26,1009,83,4,Moderate or heavy rain shower
2011-01-05,24,30,1009,74,6,Patchy rain possible
2011-01-06,24,32,1010,74,7,Patchy rain possible
2011-01-07,24,29,1010,75,6,Cloudy
2011-01-08,24,28,1010,72,4,Partly cloudy
2011-01-09,24,30,1009,72,4,Partly cloudy
2011-01-10,24,31,1009,70,5,Partly cloudy
2011-01-11,24,31,1008,73,4,Partly cloudy
2011-01-12,24,31,1008,75,4,Partly cloudy
2011-01-13,24,30,1009,76,4,Patchy rain possible
2011-01-14,24,31,1010,74,4,Patchy rain possible
2011-01-15,24,31,1011,71,5,Sunny
2011-01-16,24,30,1011,71,5,Patchy rain possible
2011-01-17,24,30,1012,68,4,Sunny
